date,spot,vol_21d,oos,sigma_xgb,price_xgb,sigma_vix_proxy,price_vix_proxy,price_BSM
2020-08-12,102.94000244140624,0.2436161643340619,0.0,0.26087191700935364,49.69295834236715,0.22178274154663086,49.087761544149046,49.389041457728325
2020-08-18,98.31999969482422,0.2530613880469267,0.0,0.2564336955547333,53.80575547982471,0.21703405380249025,53.42288068657717,53.76335592479549
2020-08-24,100.05999755859376,0.2613767004707136,0.0,0.2609163522720337,52.244076804590165,0.22170162200927734,51.76608712101687,52.251289214370445
2020-08-28,102.7699966430664,0.2519654697348989,0.0,0.26087191700935364,49.85658779827388,0.22438419342041016,49.29065905241572,49.69452900084154
2020-09-04,103.5199966430664,0.2742959369079656,0.0,0.2925208508968353,49.92092143536979,0.2627173614501953,49.221902931393146,49.47262846255563
2020-09-11,101.06999969482422,0.2765789380883924,0.0,0.2818238437175751,51.74511009032493,0.2474352264404297,51.14144792592563,51.63878456356109
2020-09-17,98.55999755859376,0.28583838873062,0.0,0.27066826820373535,53.7895433235028,0.24576873779296876,53.45541245225512,54.045114415269154
2020-09-23,92.73999786376952,0.2898264801994824,0.0,0.27462100982666016,59.14109430313103,0.25620141983032224,58.9749956713589,59.3128281621164
2020-09-30,96.2699966430664,0.2745185528202626,0.0,0.2819169759750366,56.00989651030895,0.2364961051940918,55.4976499871359,55.90470400263497
2020-10-06,98.0199966430664,0.2658391579864777,0.0,0.3009554147720337,54.79228610058696,0.25364931106567384,54.032544604230495,54.19217326539331
2020-10-12,102.44000244140624,0.2518503080597161,0.0,0.2927260398864746,50.839124616567446,0.23404150009155272,49.7177185177643,49.987566185847484
2020-10-16,101.51000213623048,0.2296224295079747,0.0,0.3158750832080841,52.1998036035513,0.24884336471557617,50.76272287851614,50.50573158719763
2020-10-23,103.80999755859376,0.2227898930583255,0.0,0.3175399899482727,50.424618725213406,0.24913105010986328,48.7181500384189,48.310049231173565
2020-10-29,97.16999816894533,0.2596495991525134,0.0,0.3760088086128235,57.42714385219712,0.27309474945068357,55.081409613819204,54.903005341189186
2020-11-04,100.25,0.3063426315443577,0.0,0.2866206467151642,52.5685791980589,0.254215145111084,51.999416106443576,53.008235659275925
2020-11-11,114.77999877929688,0.5459127584845546,0.0,0.2559552788734436,39.82965125296879,0.22466676712036132,38.74396054659499,57.05270166374127
2020-11-17,116.11000061035156,0.5486810037736,0.0,0.2542875111103058,38.78434730885543,0.21987739562988282,37.52551286651514,56.878293316225324
2020-11-23,117.87000274658205,0.5469213330448185,0.0,0.2544773817062378,37.53147459727914,0.2197298812866211,36.13029735359582,56.289017458696804
2020-11-30,117.87999725341795,0.5483502223089656,0.0,0.24456535279750824,37.093507909699724,0.20772958755493165,35.713775252464785,56.39309794114936
2020-12-07,121.87999725341795,0.515984311892829,0.0,0.24479345977306366,34.318687606645,0.21160751342773437,32.753770947096726,52.952228997830545
2020-12-11,119.55999755859376,0.2702812983691389,0.0,0.25451967120170593,36.358809797503994,0.221865234375,34.910627011486284,37.14668694018043
2020-12-17,119.66999816894533,0.2569440593902261,0.0,0.253860205411911,36.25209899909403,0.21788578033447265,34.66928956573328,36.4023430913757
2020-12-23,125.06999969482422,0.2872798606163846,0.0,0.2541840672492981,32.8578626444757,0.22230464935302735,31.035819178434068,34.95499939655852
2020-12-31,127.06999969482422,0.2125755055298026,0.0,0.26060137152671814,32.16623557897833,0.22063997268676758,29.676799213730902,29.216157296237483
2021-01-07,135.8699951171875,0.2734364192696452,0.0,0.2541840672492981,27.916994084881125,0.221115665435791,25.229883789960887,29.528926501415178
2021-01-13,140.35000610351562,0.2655861942132566,0.0,0.25416773557662964,26.68303480909738,0.2201453971862793,23.642029192131574,27.71749407657881
2021-01-20,135.97000122070312,0.2789813212247268,0.0,0.24397310614585876,27.047560512764917,0.2130929183959961,24.564293583450755,29.97651580315315
2021-01-27,127.86000061035156,0.2668502170779497,0.0,0.2826864719390869,33.30181317533793,0.27229162216186525,32.57270589395682,32.19704623072191
2021-02-02,133.61000061035156,0.2910924698917109,0.0,0.26980969309806824,29.984458595933454,0.23130367279052735,26.975671083898746,31.711859822817786
2021-02-08,140.13999938964844,0.2367652574547366,0.0,0.24397310614585876,25.838338014964037,0.2113241195678711,22.953957392710826,25.195294468155844
2021-02-16,144.64999389648438,0.2448198156822849,0.0,0.24433636665344238,25.056306405118026,0.2097483444213867,21.763603470048558,25.102546338432354
2021-02-22,149.41000366210938,0.2250719189226624,0.0,0.24006052315235138,24.345702050273992,0.20458274841308594,20.799120362208,22.847189659574152
2021-02-26,147.1699981689453,0.218845189957457,0.0,0.2577822804450989,26.15252563718962,0.22204402923583985,22.643515485238794,22.330025832382248
2021-03-04,150.55999755859375,0.2182418208947812,0.0,0.26911088824272156,27.28314165994038,0.22899856567382812,23.246042098342933,22.162607784218633
2021-03-11,154.32000732421875,0.2185199206819561,0.0,0.21134571731090546,21.725115387215194,0.18899044036865234,19.44354689363033,22.457112724680456
2021-03-17,155.08999633789062,0.2153082574765737,0.0,0.21634717285633087,22.33881191734442,0.18288461685180665,18.923091737154397,22.232755167634473
2021-03-23,149.4600067138672,0.248402097463399,0.0,0.22536516189575195,22.880861015670657,0.1897043228149414,19.315705366312795,25.184775440933834
2021-03-29,152.67999267578125,0.2326308246658117,0.0,0.22167520225048065,22.613605761888255,0.18745437622070313,19.131606084691384,23.72728706209422
2021-04-06,152.5399932861328,0.21670455608927,0.0,0.2212790846824646,22.563771634965,0.18074455261230468,18.440387829538288,22.09876859186934
2021-04-12,155.9499969482422,0.2044406104715245,0.0,0.22218741476535797,23.068942376215627,0.17824995040893554,18.588814535506348,21.258298904067892
2021-04-16,153.3000030517578,0.2099025425834156,0.0,0.2212790846824646,22.62800078402619,0.1766415023803711,18.077606247269035,21.468958398667034
2021-04-23,150.19000244140625,0.2093196885188714,0.0,0.22633524239063263,22.97373888016023,0.18062324523925782,18.37931128186765,21.26357054287505
2021-04-29,155.19000244140625,0.1975988525474352,0.0,0.21765081584453583,22.486416893385254,0.18032028198242187,18.675775910056785,20.43929630997206
2021-05-05,157.52000427246094,0.1988583415645691,0.0,0.21544155478477478,22.677929075050294,0.18154720306396485,19.238515836032278,20.993003133222963
2021-05-11,158.5399932861328,0.2118279348961102,0.0,0.24140161275863647,25.540929997458143,0.20587362289428712,21.936402953868257,22.539121972038338
2021-05-18,162.35000610351562,0.2224843352797132,0.0,0.2394118756055832,26.382796434666627,0.20599031448364258,23.06777775730329,24.697514639202723
2021-05-24,163.5399932861328,0.1809107388695462,0.0,0.2105318307876587,23.93613569405376,0.18007963180541992,21.003773845875216,21.082683683540587
2021-05-28,164.24000549316406,0.1843580609253581,0.0,0.2114374190568924,24.28368867886092,0.17365205764770508,20.688491796024458,21.692230295662895
2021-06-04,166.44000244140625,0.1732568664426148,0.0,0.2114374190568924,25.189373204102424,0.174704647064209,21.809278393114496,21.68010700739743
2021-06-11,160.2899932861328,0.1671550083449396,0.0,0.2158425748348236,23.405370569295524,0.16949956893920898,18.79579116718537,18.565579091030386
2021-06-17,151.75999450683594,0.1720346125171798,0.0,0.2160085290670395,21.977574576960833,0.18318161010742187,18.648378181332497,17.517074643661843
2021-06-23,151.1199951171875,0.1953315228320796,0.0,0.2212790846824646,22.481911294051862,0.17983917236328126,18.292769001193527,19.859380821760105
2021-06-29,154.13999938964844,0.1936378087960586,0.0,0.22241920232772827,22.83300595640266,0.1775668716430664,18.25607877363738,19.896459887092558
2021-07-07,153.58999633789062,0.2027283070867167,0.0,0.2212790846824646,22.65471754438269,0.17621784210205077,18.059661315044625,20.763792975558477
2021-07-13,155.64999389648438,0.2457678846484801,0.0,0.22178813815116882,22.97978011484394,0.17518014907836915,18.22714092818913,25.426697010516587
2021-07-19,146.97000122070312,0.2508919563953474,0.0,0.2464607059955597,25.047836737980198,0.20358139038085937,20.852545849654106,25.482480117593305
2021-07-26,151.64999389648438,0.2501281334273309,0.0,0.22616347670555115,22.999234990045732,0.17565847396850587,17.880217361666578,25.42471818563572
2021-07-30,151.77999877929688,0.248279248797954,0.0,0.2266855239868164,23.057720560859003,0.17618803024291993,17.936736928186065,25.24440025556649
2021-08-05,153.14999389648438,0.2487198880620061,0.0,0.22616347670555115,23.10865949308942,0.17496173858642577,17.892190006546837,25.403310988124634
2021-08-11,161.16000366210938,0.230198659312826,0.0,0.21370676159858704,23.45371883416307,0.17243841171264648,19.382786303852768,25.10253506994086
2021-08-18,155.5800018310547,0.1818741468215908,0.0,0.2391195446252823,24.73715206383873,0.19650358200073242,20.39004537714706,18.898893731372276
2021-08-24,157.6699981689453,0.1686905355102592,0.0,0.21675090491771698,22.846251633817307,0.17797231674194336,18.916680716944892,17.98072833599286
2021-08-30,160.44000244140625,0.1881603381874255,0.0,0.21765081584453583,23.63405313831847,0.1775198745727539,19.639908358636575,20.691756491186915
2021-09-03,159.49000549316406,0.1784819035616899,0.0,0.2158425748348236,23.190572686319125,0.1732402992248535,18.92379734659645,19.444981192646804
2021-09-13,159.86000061035156,0.1560906844558564,0.0,0.2224363535642624,23.955802309114404,0.1852492332458496,20.229733804409822,17.35148983607165
2021-09-17,157.67999267578125,0.1545367546834248,0.0,0.2366846799850464,24.87522909972605,0.1966419792175293,20.806139529669846,16.55879234211376
2021-09-23,161.17999267578125,0.224252038758238,0.0,0.22350816428661346,24.43370374026019,0.18700023651123046,20.808156996284943,24.508148974679205
2021-09-30,163.69000244140625,0.228171394526318,0.0,0.23980799317359924,26.872880775398784,0.20656423568725585,23.61364877545772,25.724916298283844
2021-10-06,169.02000427246094,0.2372140624096013,0.0,0.240936279296875,29.124368314933783,0.20362693786621094,25.692034938538434,28.774906068137646
2021-10-12,165.36000061035156,0.2436716842779008,0.0,0.23799492418766022,27.312738543349916,0.1902334976196289,22.748178419021187,27.86677964826187
2021-10-18,166.5500030517578,0.2648567523547668,0.0,0.22339947521686554,26.387897554136323,0.17496410369873047,21.910818409209405,30.396438663197515
2021-10-25,170.94000244140625,0.2150962620196027,0.0,0.2163674533367157,27.824927838221996,0.1719205093383789,24.075001083456556,27.712509134302998
2021-10-29,169.88999938964844,0.2131701806711983,0.0,0.2237987518310547,27.953397446737938,0.17544033050537108,23.73347721933648,26.9927454634624
2021-11-04,168.2899932861328,0.204530238571144,0.0,0.22289042174816132,27.10140995002353,0.17360008239746094,22.680253578039128,25.412312509449187
2021-11-10,167.6199951171875,0.1897352355788391,0.0,0.22846311330795288,27.326588993418937,0.18098787307739259,22.97649428663651,23.754298582442402
2021-11-17,164.47000122070312,0.1369496441133119,0.0,0.22607886791229248,25.80902328949989,0.17430517196655274,20.87031363411168,17.52749684772496
2021-11-23,168.27999877929688,0.1707348798944089,0.0,0.22514504194259644,27.316944670200975,0.18552629470825197,23.7212941409445,22.444755015164006
2021-11-30,158.8300018310547,0.1833885804574638,0.0,0.25902706384658813,27.404315892226577,0.22922502517700194,24.377411030694525,19.751779186194764
2021-12-06,160.16000366210938,0.2105323939010913,0.0,0.2697369158267975,28.818358991875776,0.22478853225708006,24.27262278913209,22.840177951599877
2021-12-13,157.9199981689453,0.2212754660910809,0.0,0.24503138661384583,25.776796786861613,0.20163072586059572,21.36730296264904,23.36051002563636
2021-12-17,156.75999450683594,0.2440103848043044,0.0,0.24542750418186188,25.58447829761795,0.20375280380249022,21.33770792350684,25.439946898363388
2021-12-23,157.25999450683594,0.2221099324226347,0.0,0.22289042174816132,23.386684235823385,0.17899467468261718,18.93028023554946,23.307256437808107
2021-12-31,158.35000610351562,0.1911401814584629,0.0,0.25861242413520813,27.254068041719872,0.17635929107666015,18.922978770472348,20.410529500389934
2022-01-06,165.52000427246094,0.2324293103579198,0.0,0.23669323325157166,27.262927164107374,0.18984214782714845,22.8028793598368,26.849498959792875
2022-01-12,168.44000244140625,0.2228720256975412,0.0,0.21181662380695343,26.19302462450802,0.17701154708862304,23.107379828039754,27.210096219305626
2022-01-19,148.92999267578125,0.3410814592485828,0.0,0.25364333391189575,25.666430191297486,0.22889610290527343,23.20040421045061,34.370538130086494
2022-01-26,147.9199981689453,0.3396153536240603,0.0,0.2876620590686798,29.038443244248022,0.2748139953613281,27.76705853001138,34.17698650644052
