到期日,期限(年),行权价,类型,市场价,买价,卖价,YahooIV,成交量,未平仓量,BSM价,中间价,绝对误差,squared_error,bias,偏差%,MAPE%,货币度,Log货币度,tenor_bucket,反推IV,IV-vol_21d,参数_S,参数_r,参数_q,参数_vol_21d
2026-09-18,0.14246575342465753,320.0,put,2.82,0.0,0.0,0.062509375,70.0,2045.0,1.0813601486164437,2.82,1.7386398513835561,3.022868532819034,-1.7386398513835561,-61.6538954391332,61.6538954391332,OTM,-0.09874176091383494,<3m,0.269018986051831,0.06692233095426306,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,325.0,put,3.55,0.0,0.0,0.062509375,191.0,1260.0,1.6616410233544343,3.55,1.8883589766455655,3.5658996246778876,-1.8883589766455655,-53.193210609734244,53.193210609734244,OTM,-0.08323757437786976,<3m,0.2627379748282884,0.06064131973072048,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,330.0,put,4.43,0.0,0.0,0.0312596875,252.0,1510.0,2.46221433508547,4.43,1.9677856649145298,3.872180423043118,-1.9677856649145298,-44.41954096872528,44.41954096872528,OTM,-0.06797010224708126,<3m,0.25615675346944267,0.054060098371874726,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,335.0,put,5.45,0.0,0.0,0.0312596875,1136.0,1975.0,3.5271065290755956,5.45,1.9228934709244045,3.697519300523704,-1.9228934709244045,-35.282449007787235,35.282449007787235,OTM,-0.05293222488254081,<3m,0.248500133050545,0.04640347795297706,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,340.0,put,6.7,0.0,0.0,0.0312596875,290.0,836.0,4.8962249632204475,6.7,1.8037750367795526,3.2536043833090766,-1.8037750367795526,-26.922015474321682,26.922015474321682,OTM,-0.03811713909740012,<3m,0.24132051225089188,0.03922385715332394,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,345.0,put,8.5,0.0,0.0,0.015634843750000002,223.0,676.0,6.6018378016931365,8.5,1.8981621983068635,3.6030197310811447,-1.8981621983068635,-22.331319980080746,22.331319980080746,OTM,-0.023518339676247498,<3m,0.24027290862233563,0.038176253524767695,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,350.0,put,10.55,0.0,0.0,0.007822421875,200.0,393.0,8.665715718611011,10.55,1.8842842813889895,3.5505272530896206,-1.8842842813889895,-17.860514515535446,17.860514515535446,OTM,-0.00912960222414784,<3m,0.2382432101908342,0.03614655509326625,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,355.0,put,12.6,0.0,0.0,1.0000000000000003e-05,144.0,141.0,11.097359818383751,12.6,1.5026401816162487,2.257927515407713,-1.5026401816162487,-11.925715727113086,11.925715727113086,ITM,0.005055032767808532,<3m,0.23042113890983676,0.02832448381226882,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,360.0,put,14.8,0.0,0.0,1.0000000000000003e-05,56.0,116.0,13.893539415286142,14.8,0.9064605847138587,0.8216707916397906,-0.9064605847138587,-6.124733680499045,6.124733680499045,ITM,0.019041274742548363,<3m,0.21940703074871107,0.01731037565114313,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,365.0,put,18.13,0.0,0.0,1.0000000000000003e-05,3.0,56.0,17.03912921522459,18.13,1.090870784775408,1.1899990690765145,-1.090870784775408,-6.01693758839166,6.01693758839166,ITM,0.03283459687488434,<3m,0.22381803622399063,0.02172138112642269,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,370.0,put,21.1,0.0,0.0,1.0000000000000003e-05,14.0,53.0,20.509025066445872,21.1,0.5909749335541292,0.34925137208930745,-0.5909749335541292,-2.8008290689769155,2.8008290689769155,ITM,0.046440248930662904,<3m,0.2148016268537005,0.012704971756132555,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,375.0,put,24.75,0.0,0.0,1.0000000000000003e-05,54.0,71.0,24.27077452386277,24.75,0.47922547613723054,0.22965705697895533,-0.47922547613723054,-1.9362645500494164,1.9362645500494164,ITM,0.05986326926280354,<3m,0.2135246521181398,0.011427997020571873,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,380.0,put,83.52,0.0,0.0,1.0000000000000003e-05,2.0,0.0,28.287503338217846,83.52,55.23249666178215,3050.6286874937764,-55.23249666178215,-66.1308628613292,66.1308628613292,ITM,0.07310849601282432,<3m,1.2857949053422513,1.0836982502446832,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,385.0,put,78.09,85.1,89.25,1.251132894744873,,0.0,32.5207474138316,87.175,45.5692525861684,2076.5567812620156,-45.5692525861684,-58.354786254537586,58.354786254537586,ITM,0.08618057758017704,<3m,1.1218224075857461,0.9197257524881782,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,390.0,put,66.67,78.45,81.1,1.0529527333068847,1.0,0.0,36.932889211247016,79.775,29.737110788752986,884.2957580625692,-29.737110788752986,-44.60343601132891,44.60343601132891,ITM,0.09908398241608488,<3m,0.8433735763230105,0.6412769212254426,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,400.0,put,60.07,0.0,0.0,1.0000000000000003e-05,1.0,0.0,46.15814509894767,60.07,13.91185490105233,193.5397067879337,-13.91185490105233,-23.15940552863714,23.15940552863714,ITM,0.12440179040037484,<3m,0.5750003474746584,0.37290369237709053,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,410.0,put,60.45,0.0,0.0,1.0000000000000003e-05,1.0,0.0,55.73429231420289,60.45,4.715707685797113,22.237898977885965,-4.715707685797113,-7.801005270135837,7.801005270135837,ITM,0.14909440299074622,<3m,0.3989492354762932,0.19685258037872524,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,430.0,put,116.86,81.2,85.15,0.5120898400878906,2.0,0.0,75.37155005628364,83.17500000000001,41.48844994371636,1721.2914787322582,-41.48844994371636,-35.50269548495324,35.50269548495324,ITM,0.19672245198000085,<3m,1.260583271338341,1.058486616240773,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,435.0,put,121.84,86.25,90.1,0.5307053765869141,2.0,0.0,80.32457148509354,88.175,41.51542851490646,1723.5308047763085,-41.51542851490646,-34.07372662090155,34.07372662090155,ITM,0.20828327438107697,<3m,1.2850909041184861,1.0829942490209181,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,440.0,put,126.78,91.25,95.1,0.5488936712646486,2.0,0.0,85.28490190555368,93.175,41.49509809444632,1721.8431658677225,-41.49509809444632,-32.730003229568005,32.730003229568005,ITM,0.21971197020469965,<3m,1.3082612733518144,1.1061646182542464,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-09-18,0.14246575342465753,475.0,put,142.75,123.8,127.3,0.5747112841796875,2.0,0.0,120.07628362858884,125.55,22.67371637141116,514.0974140911985,-22.67371637141116,-15.88351409555948,15.88351409555948,ITM,0.29625204732703403,<3m,1.0789548398915119,0.876858184793944,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,195.0,call,146.3,0.0,0.0,1.0000000000000003e-05,2.0,4.0,158.5168522430979,146.3,12.21685224309789,149.25147872968594,12.21685224309789,8.350548354817422,8.350548354817422,ITM,-0.5940631981438604,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,200.0,call,141.36,0.0,0.0,1.0000000000000003e-05,2.0,7.0,153.55837748094848,141.36,12.198377480948466,148.80041316771064,12.198377480948466,8.629299293257262,8.629299293257262,ITM,-0.5687453901595705,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,205.0,call,136.12,0.0,0.0,1.0000000000000003e-05,4.0,6.0,148.5999027277061,136.12,12.479902727706104,155.74797209300627,12.479902727706104,9.16830937974295,9.16830937974295,ITM,-0.5440527775691991,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,210.0,call,130.05,0.0,0.0,1.0000000000000003e-05,2.0,3.0,143.64142801382155,130.05,13.591428013821542,184.72691545489297,13.591428013821542,10.45092503946293,10.45092503946293,ITM,-0.5199552259901384,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,215.0,call,126.53,0.0,0.0,1.0000000000000003e-05,,4.0,138.682953457442,126.53,12.15295345744201,147.6942777387517,12.15295345744201,9.604800013784882,9.604800013784882,ITM,-0.49642472857994446,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,220.0,call,81.89,0.0,0.0,1.0000000000000003e-05,1.0,0.0,133.72447947534232,81.89,51.83447947534232,2686.8132624796845,51.83447947534232,63.29769138520249,63.29769138520249,ITM,-0.47343521035524566,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,230.0,call,112.05,0.0,0.0,1.0000000000000003e-05,6.0,6.0,123.80754124774094,112.05,11.757541247740946,138.2397761923297,11.757541247740946,10.493120256796917,10.493120256796917,ITM,-0.42898344778441183,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,235.0,call,104.35,0.0,0.0,1.0000000000000003e-05,,3.0,118.84909187277077,104.35,14.499091872770776,210.22366513504758,14.499091872770776,13.89467357237257,13.89467357237257,ITM,-0.4074772425634483,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,240.0,call,74.75,107.45,111.35,1.0000000000000003e-05,,10.0,113.89068688851808,109.4,39.140686888518076,1531.9933701050109,39.140686888518076,52.36212292778338,52.36212292778338,ITM,-0.3864238333656159,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,245.0,call,95.7,0.0,0.0,1.0000000000000003e-05,2.0,2.0,108.93239141050142,95.7,13.232391410501421,175.0961824407118,13.232391410501421,13.826950272206293,13.826950272206293,ITM,-0.36580454616288016,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,250.0,call,80.88,0.0,0.0,1.0000000000000003e-05,1.0,5.0,103.97434892023418,80.88,23.094348920234182,533.3489520495217,23.094348920234182,28.55384386774751,28.55384386774751,ITM,-0.3456018388453608,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,255.0,call,48.54,0.0,0.0,1.0000000000000003e-05,1.0,0.0,99.0168557194933,48.54,50.476855719493294,2547.912963326543,50.476855719493294,103.99022603933518,103.99022603933518,ITM,-0.325799211549181,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,260.0,call,85.3,0.0,0.0,1.0000000000000003e-05,2.0,301.0,94.06048704183758,85.3,8.760487041837578,76.74613321020412,8.760487041837578,10.270207551978404,10.270207551978404,ITM,-0.3063811256920795,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,265.0,call,73.74,0.0,0.0,1.0000000000000003e-05,2.0,8.0,89.10629572336774,73.74,15.366295723367742,236.12304425798976,15.366295723367742,20.83848077484099,20.83848077484099,ITM,-0.28733293072138494,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,270.0,call,74.87,0.0,0.0,1.0000000000000003e-05,1.0,63.0,84.1561031979752,74.87,9.286103197975194,86.23171260344513,9.286103197975194,12.402969410945898,12.402969410945898,ITM,-0.2686407977092325,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,275.0,call,65.36,76.05,79.7,0.3501041552734374,3.0,4.0,79.2128950468512,77.875,13.852895046851202,191.90270117907457,13.852895046851202,21.19475986360343,21.19475986360343,ITM,-0.2502916590410359,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,280.0,call,71.45,0.0,0.0,1.0000000000000003e-05,5.0,75.0,74.28131783342656,71.45,2.831317833426553,8.01636067387923,2.831317833426553,3.9626561699461904,3.9626561699461904,ITM,-0.23227315353835765,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,285.0,call,65.54,0.0,0.0,1.0000000000000003e-05,2.0,38.0,69.36825084202428,65.54,3.828250842024275,14.65550450945957,3.828250842024275,5.841090695795353,5.841090695795353,ITM,-0.21457357643895666,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,290.0,call,66.23,0.0,0.0,1.0000000000000003e-05,1.0,42.0,64.48339861914314,66.23,1.746601380856859,3.0506163836110867,-1.746601380856859,-2.6371755712771536,2.6371755712771536,ITM,-0.19718183372708756,<3m,0.3185814032373942,0.11648474813982626,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,295.0,call,59.8,0.0,0.0,1.0000000000000003e-05,2.0,63.0,59.639823536909944,59.8,0.1601764630900533,0.025656499328039203,-0.1601764630900533,-0.267853617207447,0.267853617207447,ITM,-0.1800874003677874,<3m,0.21774040841720224,0.0156437533196343,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,300.0,call,56.84,0.0,0.0,1.0000000000000003e-05,2.0,151.0,54.854319219290005,56.84,1.9856807807099983,3.9429281628810684,-1.9856807807099983,-3.493456686681911,3.493456686681911,ITM,-0.1632802820514062,<3m,0.2959562837617677,0.09385962866419975,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,305.0,call,50.8,0.0,0.0,1.0000000000000003e-05,3.0,206.0,50.14752257898249,50.8,0.6524774210175082,0.4257267849376586,-0.6524774210175082,-1.284404372081709,1.284404372081709,ITM,-0.1467509801001956,<3m,0.234290573859024,0.03219391876145605,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,310.0,call,42.95,0.0,0.0,1.0000000000000003e-05,1.0,666.0,45.54367889968188,42.95,2.5936788996818763,6.727170234654988,2.5936788996818763,6.038833293787837,6.038833293787837,ITM,-0.13049045922841523,<3m,0.0,-0.20209665509756794,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,315.0,call,41.95,0.0,0.0,1.0000000000000003e-05,1.0,347.0,41.07001107294684,41.95,0.8799889270531622,0.7743805117361757,-0.8799889270531622,-2.0977090037024126,2.0977090037024126,ITM,-0.11449011788197416,<3m,0.23055534590068727,0.02845869080311933,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,320.0,call,39.71,0.0,0.0,1.0000000000000003e-05,17.0,176.0,36.755696004218805,39.71,2.9543039957811956,8.727912099488739,-2.9543039957811956,-7.439697798492056,7.439697798492056,ITM,-0.09874176091383494,<3m,0.27533644281298497,0.07323978771541703,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,325.0,call,33.15,0.0,0.0,1.0000000000000003e-05,6.0,284.0,32.630509378891986,33.15,0.5194906211080124,0.26987050541918844,-0.5194906211080124,-1.5670908630709275,1.5670908630709275,ITM,-0.08323757437786976,<3m,0.21450737725609517,0.012410722158527232,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,330.0,call,32.02,0.0,0.0,1.0000000000000003e-05,16.0,1897.0,28.723253305581125,32.02,3.2967466944188786,10.868538767161803,-3.2967466944188786,-10.295898483506804,10.295898483506804,ITM,-0.06797010224708126,<3m,0.26713869068256574,0.0650420355849978,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,335.0,call,28.5,0.0,0.0,1.0000000000000003e-05,34.0,835.0,25.060119260939246,28.5,3.4398807390607544,11.832779498961163,-3.4398807390607544,-12.069756979160543,12.069756979160543,ITM,-0.05293222488254081,<3m,0.26422779266611346,0.06213113756854552,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,340.0,call,25.0,0.0,0.0,1.0000000000000003e-05,37.0,777.0,21.663153799199534,25.0,3.3368462008004656,11.134542567796501,-3.3368462008004656,-13.347384803201862,13.347384803201862,ITM,-0.03811713909740012,<3m,0.2583502180545641,0.056253562956996156,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,345.0,call,21.79,0.0,0.0,1.0000000000000003e-05,30.0,1276.0,18.548984012913536,21.79,3.241015987086463,10.50418462855004,-3.241015987086463,-14.87386868786812,14.87386868786812,ITM,-0.023518339676247498,<3m,0.2539721486663586,0.05187549356879065,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,350.0,call,19.15,0.0,0.0,1.0000000000000003e-05,282.0,1700.0,15.727926275954701,19.15,3.4220737240452976,11.710588572801251,-3.4220737240452976,-17.869836679087715,17.869836679087715,ITM,-0.00912960222414784,<3m,0.2550393336537947,0.05294267855622678,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,355.0,call,16.0,0.0,0.0,0.0039162109375,132.0,1131.0,13.203552174850984,16.0,2.7964478251490164,7.8201204387806635,-2.7964478251490164,-17.477798907181352,17.477798907181352,OTM,0.005055032767808532,<3m,0.24469437006378708,0.04259771496621914,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,360.0,call,13.63,0.0,0.0,0.007822421875,317.0,554.0,10.972728993597457,13.63,2.657271006402544,7.061089201467589,-2.657271006402544,-19.495752064582124,19.495752064582124,OTM,0.019041274742548363,<3m,0.242682257840857,0.04058560274328907,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,365.0,call,11.28,0.0,0.0,0.015634843750000002,41.0,1160.0,9.026098194117935,11.28,2.253901805882064,5.08007335055843,-2.253901805882064,-19.981398988316172,19.981398988316172,OTM,0.03283459687488434,<3m,0.23726144750339656,0.03516479240582862,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,370.0,call,9.65,0.0,0.0,0.015634843750000002,25.0,1181.0,7.348911921681889,9.65,2.301088078318111,5.295006344177738,-2.301088078318111,-23.845472314177314,23.845472314177314,OTM,0.046440248930662904,<3m,0.23938014650195416,0.03728349140438622,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,375.0,call,7.65,0.0,0.0,0.0312596875,16.0,1028.0,5.92211964789378,7.65,1.7278803521062205,2.9855705111947164,-1.7278803521062205,-22.586671269362355,22.586671269362355,OTM,0.05986326926280354,<3m,0.23180460092336294,0.029707945825795,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,380.0,call,6.3,0.0,0.0,0.0312596875,83.0,2159.0,4.723586285562575,6.3,1.5764137144374244,2.4850801990663975,-1.5764137144374244,-25.022439911705153,25.022439911705153,OTM,0.07310849601282432,<3m,0.23127110986637966,0.029174454768811725,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,385.0,call,4.93,0.0,0.0,0.0312596875,46.0,503.0,3.7293280889437455,4.93,1.2006719110562543,1.4416130379994778,-1.2006719110562543,-24.354399818585282,24.354399818585282,OTM,0.08618057758017704,<3m,0.22655275828493787,0.024456103187369932,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,390.0,call,4.05,0.0,0.0,0.0312596875,291.0,518.0,2.9146698315964343,4.05,1.1353301684035655,1.2889745912872683,-1.1353301684035655,-28.03284366428557,28.03284366428557,OTM,0.09908398241608488,<3m,0.22776007348882477,0.025663418391256826,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,395.0,call,3.3,0.0,0.0,0.062509375,1064.0,1212.0,2.2552514698064527,3.3,1.044748530193547,1.091499491341577,-1.044748530193547,-31.659046369501425,31.659046369501425,OTM,0.11182300819351458,<3m,0.22867887024358902,0.026582215146021076,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,400.0,call,2.5,0.0,0.0,0.062509375,17.0,293.0,1.7278400089174752,2.5,0.7721599910825248,0.5962310518285647,-0.7721599910825248,-30.886399643300987,30.886399643300987,OTM,0.12440179040037484,<3m,0.2248439543504148,0.022747299252846853,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,405.0,call,2.09,0.0,0.0,0.062509375,586.0,595.0,1.3109285532076314,2.09,0.7790714467923685,0.6069523192071543,-0.7790714467923685,-37.27614577953916,37.27614577953916,OTM,0.13682431039893195,<3m,0.2284021842591584,0.026305529161590457,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,410.0,call,1.5,0.0,0.0,0.062509375,42.0,162.0,0.9851266574570303,1.5,0.5148733425429697,0.2650945588613702,-0.5148733425429697,-34.32488950286465,34.32488950286465,OTM,0.14909440299074622,<3m,0.22304467073004078,0.02094801563247284,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,420.0,call,0.95,0.0,0.0,0.062509375,10.0,113.0,0.5409279016217532,0.95,0.40907209837824676,0.167339981671582,-0.40907209837824676,-43.06022088192071,43.06022088192071,OTM,0.17319195456980682,<3m,0.22572387090817347,0.023627215810605534,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,430.0,call,0.55,0.0,0.0,0.062509375,33.0,113.0,0.28648443607093377,0.55,0.2635155639290663,0.06944045243285382,-0.2635155639290663,-47.91192071437568,47.91192071437568,OTM,0.19672245198000085,<3m,0.225143019763418,0.023046364665850055,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,195.0,put,0.13,0.0,0.0,0.2500075,1.0,70.0,4.635485226438642e-10,0.13,0.12999999953645147,0.016899999879477382,-0.12999999953645147,-99.9999996434242,99.9999996434242,OTM,-0.5940631981438604,<3m,0.5140814730172395,0.3119848179196716,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,200.0,put,0.07,0.0,0.0,0.2500075,25.0,71.0,2.6693982711887916e-09,0.07,0.06999999733060173,0.00489999962628425,-0.06999999733060173,-99.99999618657391,99.99999618657391,OTM,-0.5687453901595705,<3m,0.46151151124178635,0.25941485614421844,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,205.0,put,0.7,0.0,0.57,0.5127001855468749,1.0,15.0,1.3782453139237777e-08,0.7,0.6999999862175468,0.4899999807045657,-0.6999999862175468,-99.99999803107812,99.99999803107812,OTM,-0.5440527775691991,<3m,0.5976904876113726,0.39559383251380464,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,210.0,put,0.13,0.0,0.0,0.2500075,6.0,15.0,6.425324884246679e-08,0.13,0.12999993574675117,0.016899983294159433,-0.12999993574675117,-99.99995057442398,99.99995057442398,OTM,-0.5199552259901384,<3m,0.45537836183069724,0.25328170673312933,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,215.0,put,1.44,0.0,0.62,0.5297898583984376,2.0,14.0,2.7222907241207064e-07,1.44,1.4399997277709276,2.0735992159803454,-1.4399997277709276,-99.99998109520331,99.99998109520331,OTM,-0.49642472857994446,<3m,0.627488455909088,0.42539180081152006,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,220.0,put,0.39,0.0,0.0,0.2500075,2.0,114.0,1.0544847019306852e-06,0.39,0.38999894551529807,0.15209917750304444,-0.38999894551529807,-99.9997296193072,99.9997296193072,OTM,-0.47343521035524566,<3m,0.48340668724480207,0.28131003214723416,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,225.0,put,0.59,0.0,0.0,0.2500075,2.0,49.0,3.75500195186454e-06,0.59,0.5899962449980481,0.34809556911179684,-0.5899962449980481,-99.99936355899122,99.99936355899122,OTM,-0.45096235450318717,<3m,0.4935745994838854,0.29147794438631747,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,230.0,put,0.29,0.0,0.0,0.12500875,1.0,73.0,1.2355594022694667e-05,0.29,0.2899876444059773,0.08409283390812754,-0.2899876444059773,-99.99573945033701,99.99573945033701,OTM,-0.42898344778441183,<3m,0.4247871228758286,0.22269046777826065,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,235.0,put,0.18,0.0,0.0,0.12500875,1.0,180.0,3.774497923954051e-05,0.18,0.17996225502076046,0.03238641323215723,-0.17996225502076046,-99.97903056708915,99.97903056708915,OTM,-0.4074772425634483,<3m,0.38076426076342235,0.1786676056658544,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,240.0,put,0.4,0.0,0.0,0.12500875,3.0,270.0,0.00010752508190017655,0.4,0.39989247491809987,0.15991399149612315,-0.39989247491809987,-99.97311872952497,99.97311872952497,OTM,-0.3864238333656159,<3m,0.4062128972945542,0.20411624219698624,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,245.0,put,0.39,0.0,0.0,0.12500875,1.0,81.0,0.00028681142065689787,0.39,0.3897131885793431,0.15187636935267865,-0.3897131885793431,-99.92645861008798,99.92645861008798,OTM,-0.36580454616288016,<3m,0.3858568745440908,0.18376021944652285,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
2026-10-16,0.2191780821917808,250.0,put,0.61,0.0,0.0,0.12500875,8.0,158.0,0.0007190855087009021,0.61,0.6092809144912991,0.37122323276335367,-0.6092809144912991,-99.88211712972117,99.88211712972117,OTM,-0.3456018388453608,<3m,0.3948350473451776,0.19273839224760966,353.2099914550781,0.03805000066757202,0.016987061932428632,0.20209665509756794
